gbifid,anio,mes,taxonrank,scientificname,decimallatitude,decimallongitude,eventdate,individualcount,locality,stateprovince,issue,comunidad_autonoma,nombre_cientifico
3412789895,2002.0,3.0,species,"Delphinus delphis Linnaeus, 1758",43.32,-1.99,,,desconocido,gipuzkoa,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;continent_derived_from_coordinates,país vasco,Delphinus delphis
3412789893,2017.0,6.0,species,"Stenella coeruleoalba (Meyen, 1833)",43.66,-2.92,,,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84,no asignado,Stenella coeruleoalba
3412789892,2002.0,8.0,species,"Tursiops truncatus (Montagu, 1821)",43.7,-3.08,,,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84,no asignado,Tursiops truncatus
3412789891,2005.0,5.0,species,"Delphinus delphis Linnaeus, 1758",43.52,-2.33,,,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84,no asignado,Delphinus delphis
3412789890,2001.0,4.0,species,"Stenella coeruleoalba (Meyen, 1833)",43.36,-2.5,,,desconocido,bizkaia,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;continent_derived_from_coordinates,país vasco,Stenella coeruleoalba
3412789889,2005.0,2.0,species,"Stenella coeruleoalba (Meyen, 1833)",43.7,-2.45,,,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84,no asignado,Stenella coeruleoalba
3412789888,2001.0,3.0,family,Delphinidae,43.43,-2.81,,,desconocido,bizkaia,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;continent_derived_from_coordinates,país vasco,
3412789887,2005.0,4.0,species,"Delphinus delphis Linnaeus, 1758",43.39,-2.58,,,desconocido,bizkaia,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;continent_derived_from_coordinates,país vasco,Delphinus delphis
3412789886,2003.0,7.0,species,"Stenella coeruleoalba (Meyen, 1833)",43.31,-2.38,,,desconocido,gipuzkoa,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;continent_derived_from_coordinates,país vasco,Stenella coeruleoalba
3412789885,2002.0,8.0,species,"Ziphius cavirostris G.Cuvier, 1823",43.72,-2.94,,,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84,no asignado,Ziphius cavirostris
3412789884,2002.0,4.0,family,Delphinidae,43.44,-2.94,,,desconocido,bizkaia,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;continent_derived_from_coordinates,país vasco,
3412789883,2004.0,7.0,species,"Globicephala melas (Traill, 1809)",43.64,-2.88,,,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84,no asignado,Globicephala melas
3412789882,2017.0,6.0,species,"Delphinus delphis Linnaeus, 1758",43.66,-2.92,,,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84,no asignado,Delphinus delphis
3412789881,2018.0,5.0,species,"Ziphius cavirostris G.Cuvier, 1823",43.66,-2.78,,,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84,no asignado,Ziphius cavirostris
3412789880,2003.0,5.0,species,"Tursiops truncatus (Montagu, 1821)",43.4,-2.69,,,desconocido,bizkaia,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;continent_derived_from_coordinates,país vasco,Tursiops truncatus
3412789879,2002.0,3.0,family,Delphinidae,43.44,-2.95,,,desconocido,bizkaia,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;continent_derived_from_coordinates,país vasco,
3412789878,2003.0,1.0,species,"Globicephala melas (Traill, 1809)",43.63,-3.35,,,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84,no asignado,Globicephala melas
3412789877,2005.0,9.0,species,"Delphinus delphis Linnaeus, 1758",43.6,-1.9,,,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84,no asignado,Delphinus delphis
3412789876,2004.0,2.0,species,"Tursiops truncatus (Montagu, 1821)",43.45,-2.75,,,desconocido,bizkaia,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;continent_derived_from_coordinates,país vasco,Tursiops truncatus
3412789875,2003.0,2.0,species,"Delphinus delphis Linnaeus, 1758",43.45,-2.75,,,desconocido,bizkaia,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;continent_derived_from_coordinates,país vasco,Delphinus delphis
3412789874,2003.0,1.0,species,"Delphinus delphis Linnaeus, 1758",43.55,-2.52,,,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84,no asignado,Delphinus delphis
3412789873,2004.0,2.0,species,"Tursiops truncatus (Montagu, 1821)",43.45,-2.75,,,desconocido,bizkaia,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;continent_derived_from_coordinates,país vasco,Tursiops truncatus
3412789871,2002.0,9.0,species,"Stenella coeruleoalba (Meyen, 1833)",43.3,-2.36,,,desconocido,gipuzkoa,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;continent_derived_from_coordinates,país vasco,Stenella coeruleoalba
3412789870,2001.0,2.0,species,"Delphinus delphis Linnaeus, 1758",43.45,-2.75,,,desconocido,bizkaia,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;continent_derived_from_coordinates,país vasco,Delphinus delphis
3412789869,2005.0,8.0,species,"Balaenoptera physalus (Linnaeus, 1758)",43.64,-1.93,,,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84,no asignado,Balaenoptera physalus
3412789868,2004.0,9.0,species,"Globicephala macrorhynchus Gray, 1846",43.69,-2.57,,,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84,no asignado,Globicephala macrorhynchus
3412789867,2005.0,8.0,species,"Globicephala melas (Traill, 1809)",43.67,-2.39,,,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84,no asignado,Globicephala melas
3412789866,2004.0,9.0,species,"Phocoena phocoena (Linnaeus, 1758)",43.3,-2.26,,,desconocido,gipuzkoa,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;continent_derived_from_coordinates,país vasco,Phocoena phocoena
3412789865,2005.0,8.0,species,"Stenella coeruleoalba (Meyen, 1833)",43.5,-2.32,,,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84,no asignado,Stenella coeruleoalba
3412789864,2005.0,7.0,species,"Globicephala melas (Traill, 1809)",43.7,-2.61,,,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84,no asignado,Globicephala melas
3412789863,2002.0,8.0,family,Balaenopteridae,43.86,-3.53,,,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84,no asignado,
3412789862,2005.0,8.0,species,"Delphinus delphis Linnaeus, 1758",43.39,-2.27,,,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84,no asignado,Delphinus delphis
3412789861,2002.0,8.0,species,"Phocoena phocoena (Linnaeus, 1758)",44.66,-3.01,,,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84,no asignado,Phocoena phocoena
3412789860,2003.0,3.0,species,"Delphinus delphis Linnaeus, 1758",43.35,-3.11,,,desconocido,bizkaia,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;continent_derived_from_coordinates,país vasco,Delphinus delphis
3412789857,2005.0,11.0,species,"Kogia breviceps (Blainville, 1838)",43.37,-2.54,,,desconocido,bizkaia,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;continent_derived_from_coordinates,país vasco,Kogia breviceps
3412789855,2004.0,2.0,species,"Tursiops truncatus (Montagu, 1821)",43.39,-2.26,,,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84,no asignado,Tursiops truncatus
3412789854,2002.0,7.0,family,Delphinidae,44.08,-3.11,,,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84,no asignado,
3412789852,2005.0,3.0,family,Delphinidae,43.39,-3.0,,,desconocido,bizkaia,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;continent_derived_from_coordinates,país vasco,
3412789851,2017.0,8.0,species,"Grampus griseus (G.Cuvier, 1812)",43.6,-2.99,,,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84,no asignado,Grampus griseus
3412789850,2001.0,8.0,species,"Tursiops truncatus (Montagu, 1821)",43.47,-2.63,,,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84,no asignado,Tursiops truncatus
3412789849,2017.0,7.0,species,"Delphinus delphis Linnaeus, 1758",43.59,-2.83,,,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84,no asignado,Delphinus delphis
3412789847,2017.0,9.0,species,"Stenella coeruleoalba (Meyen, 1833)",43.64,-2.74,,,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84,no asignado,Stenella coeruleoalba
3412789846,2004.0,5.0,species,"Grampus griseus (G.Cuvier, 1812)",43.61,-2.03,,,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84,no asignado,Grampus griseus
3412789845,2018.0,9.0,species,"Delphinus delphis Linnaeus, 1758",43.73,-2.74,,,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84,no asignado,Delphinus delphis
3412789844,2004.0,8.0,species,"Stenella coeruleoalba (Meyen, 1833)",43.68,-2.07,,,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84,no asignado,Stenella coeruleoalba
3412789843,2005.0,9.0,species,"Delphinus delphis Linnaeus, 1758",43.51,-2.29,,,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84,no asignado,Delphinus delphis
3412789842,2003.0,1.0,species,"Stenella coeruleoalba (Meyen, 1833)",43.39,-3.0,,,desconocido,bizkaia,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;continent_derived_from_coordinates,país vasco,Stenella coeruleoalba
3412789841,2004.0,1.0,species,"Delphinus delphis Linnaeus, 1758",43.45,-2.75,,,desconocido,bizkaia,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;continent_derived_from_coordinates,país vasco,Delphinus delphis
3412789840,2005.0,8.0,species,"Stenella coeruleoalba (Meyen, 1833)",43.59,-2.96,,,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84,no asignado,Stenella coeruleoalba
3412789839,2001.0,2.0,species,"Megaptera novaeangliae (Borowski, 1781)",43.43,-2.69,,,desconocido,bizkaia,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;continent_derived_from_coordinates,país vasco,Megaptera novaeangliae
3412789838,2005.0,8.0,species,"Stenella coeruleoalba (Meyen, 1833)",43.67,-2.41,,,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84,no asignado,Stenella coeruleoalba
3412789837,2003.0,5.0,species,"Tursiops truncatus (Montagu, 1821)",43.43,-2.81,,,desconocido,bizkaia,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;continent_derived_from_coordinates,país vasco,Tursiops truncatus
3412789836,2005.0,8.0,species,"Tursiops truncatus (Montagu, 1821)",43.71,-2.38,,,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84,no asignado,Tursiops truncatus
3412789835,2004.0,2.0,species,"Delphinus delphis Linnaeus, 1758",43.64,-2.4,,,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84,no asignado,Delphinus delphis
3412789834,2001.0,5.0,species,"Ziphius cavirostris G.Cuvier, 1823",43.4,-2.64,,,desconocido,bizkaia,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;continent_derived_from_coordinates,país vasco,Ziphius cavirostris
3412789833,2017.0,5.0,species,"Ziphius cavirostris G.Cuvier, 1823",43.67,-2.79,,,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84,no asignado,Ziphius cavirostris
3412789832,2003.0,7.0,species,"Tursiops truncatus (Montagu, 1821)",43.42,-2.95,,,desconocido,bizkaia,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;continent_derived_from_coordinates,país vasco,Tursiops truncatus
3412789831,2001.0,8.0,species,"Tursiops truncatus (Montagu, 1821)",43.77,-2.78,,,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84,no asignado,Tursiops truncatus
3412789830,2002.0,8.0,family,Delphinidae,43.6,-2.69,,,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84,no asignado,
3412789828,2005.0,8.0,species,"Delphinus delphis Linnaeus, 1758",43.45,-2.11,,,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84,no asignado,Delphinus delphis
3412789827,2002.0,6.0,species,"Ziphius cavirostris G.Cuvier, 1823",43.32,-2.0,,,desconocido,gipuzkoa,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;continent_derived_from_coordinates,país vasco,Ziphius cavirostris
3412789826,2002.0,2.0,species,"Globicephala melas (Traill, 1809)",43.32,-2.18,,,desconocido,gipuzkoa,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;continent_derived_from_coordinates,país vasco,Globicephala melas
3412789825,2005.0,7.0,species,"Stenella coeruleoalba (Meyen, 1833)",43.79,-2.31,,,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84,no asignado,Stenella coeruleoalba
3412789824,2003.0,1.0,species,"Ziphius cavirostris G.Cuvier, 1823",43.37,-2.54,,,desconocido,bizkaia,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;continent_derived_from_coordinates,país vasco,Ziphius cavirostris
3412789823,2002.0,8.0,species,"Globicephala melas (Traill, 1809)",43.88,-3.2,,,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84,no asignado,Globicephala melas
3412789822,2018.0,7.0,species,"Delphinus delphis Linnaeus, 1758",43.61,-2.05,,,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84,no asignado,Delphinus delphis
3412789821,2002.0,6.0,species,"Delphinus delphis Linnaeus, 1758",43.31,-2.37,,,desconocido,gipuzkoa,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;continent_derived_from_coordinates,país vasco,Delphinus delphis
3412789819,2002.0,8.0,species,"Stenella coeruleoalba (Meyen, 1833)",43.72,-3.47,,,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84,no asignado,Stenella coeruleoalba
3412789818,2005.0,4.0,species,"Tursiops truncatus (Montagu, 1821)",43.28,-2.45,,,desconocido,bizkaia,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;continent_derived_from_coordinates,país vasco,Tursiops truncatus
3412789817,2005.0,8.0,species,"Stenella coeruleoalba (Meyen, 1833)",43.75,-2.88,,,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84,no asignado,Stenella coeruleoalba
3412789816,2017.0,5.0,species,"Globicephala melas (Traill, 1809)",43.68,-2.83,,,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84,no asignado,Globicephala melas
3412789815,2002.0,8.0,species,"Tursiops truncatus (Montagu, 1821)",43.88,-3.05,,,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84,no asignado,Tursiops truncatus
3412789814,2002.0,2.0,species,"Stenella coeruleoalba (Meyen, 1833)",43.3,-2.26,,,desconocido,gipuzkoa,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;continent_derived_from_coordinates,país vasco,Stenella coeruleoalba
3412789813,2005.0,8.0,species,"Tursiops truncatus (Montagu, 1821)",43.08,-2.1,,,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;continent_derived_from_coordinates,no asignado,Tursiops truncatus
3412789812,2017.0,7.0,species,"Delphinus delphis Linnaeus, 1758",43.7,-2.77,,,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84,no asignado,Delphinus delphis
3412789811,2004.0,7.0,species,"Delphinus delphis Linnaeus, 1758",43.62,-2.37,,,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84,no asignado,Delphinus delphis
3412789809,2000.0,9.0,family,Delphinidae,43.42,-2.72,,,desconocido,bizkaia,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;continent_derived_from_coordinates,país vasco,
3412789808,2005.0,1.0,species,"Delphinus delphis Linnaeus, 1758",43.43,-2.81,,,desconocido,bizkaia,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;continent_derived_from_coordinates,país vasco,Delphinus delphis
3412789807,2005.0,4.0,species,"Tursiops truncatus (Montagu, 1821)",43.3,-2.47,,,desconocido,bizkaia,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;continent_derived_from_coordinates,país vasco,Tursiops truncatus
3412789806,2002.0,8.0,species,"Delphinus delphis Linnaeus, 1758",43.89,-3.31,,,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84,no asignado,Delphinus delphis
3412789805,2002.0,8.0,species,"Tursiops truncatus (Montagu, 1821)",43.45,-2.75,,,desconocido,bizkaia,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;continent_derived_from_coordinates,país vasco,Tursiops truncatus
3412789804,2001.0,1.0,species,"Tursiops truncatus (Montagu, 1821)",43.4,-2.69,,,desconocido,bizkaia,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;continent_derived_from_coordinates,país vasco,Tursiops truncatus
3412789803,2017.0,5.0,species,"Delphinus delphis Linnaeus, 1758",43.7,-2.83,,,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84,no asignado,Delphinus delphis
3412789802,2005.0,1.0,species,"Tursiops truncatus (Montagu, 1821)",43.31,-2.38,,,desconocido,gipuzkoa,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;continent_derived_from_coordinates,país vasco,Tursiops truncatus
3412789801,2002.0,8.0,family,Delphinidae,43.32,-2.0,,,desconocido,gipuzkoa,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;continent_derived_from_coordinates,país vasco,
3412789800,2017.0,7.0,species,"Ziphius cavirostris G.Cuvier, 1823",43.72,-2.81,,,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84,no asignado,Ziphius cavirostris
3412789799,2002.0,7.0,species,"Globicephala melas (Traill, 1809)",44.35,-3.38,,,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84,no asignado,Globicephala melas
3412789797,2005.0,8.0,species,"Tursiops truncatus (Montagu, 1821)",43.65,-2.34,,,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84,no asignado,Tursiops truncatus
3412789796,2002.0,8.0,species,"Balaenoptera physalus (Linnaeus, 1758)",43.98,-3.49,,,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84,no asignado,Balaenoptera physalus
3412789795,2004.0,2.0,species,"Tursiops truncatus (Montagu, 1821)",43.48,-1.97,,,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84,no asignado,Tursiops truncatus
3412789794,2000.0,2.0,species,"Delphinus delphis Linnaeus, 1758",43.45,-2.75,,,desconocido,bizkaia,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;continent_derived_from_coordinates,país vasco,Delphinus delphis
3412789793,2004.0,7.0,species,"Tursiops truncatus (Montagu, 1821)",43.64,-2.88,,,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84,no asignado,Tursiops truncatus
